Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Label,Scaffold,Structure
-0.44396907,0.68496144,-0.4830463,-0.92685443,0.48893708,0.5310368,-0.41900685,-0.6292646,-1.1432344,-0.0054905945,-0.43093145,0.88314956,2.3639038,0.24426556,-0.9796805,0.66030675,0.9490809,-0.403956,-1.1205112,-0.7310712,-0.49913093,-1.2526251,1.3873888,-0.8657685,-0.4699198,0.5144284,-0.9402952,0.9266986,-0.8160753,1.8739904,2.1884906,-1.1358073,l1,O=C(Nc1ccccc1)c1ccccc1,COc1ccccc1NC(=O)c1cc(S(=O)(=O)N(C)C)ccc1C
0.24856196,0.5555303,-1.0600461,-0.9451647,0.73265606,0.62782586,-0.22145578,-0.32886264,-1.0694234,-0.0636799,-0.13976978,1.3315525,2.3026223,0.15473656,-0.9915016,0.67601466,1.0383623,-0.9728089,-0.5871297,-0.83834195,-0.21014775,-0.8929704,1.6581693,-0.8008171,-0.89202875,0.5300257,-0.9639279,-1.107252,-0.27239698,1.5422218,2.1181033,-1.1586585,l1,O=C(Nc1ccccc1)c1ccccc1,COC(=O)c1ccc(C)c(NC(=O)c2cccc(N)c2)c1
-0.41330606,0.47732887,-0.55020815,-0.76234204,0.5465559,0.76743495,-0.73441046,-0.6313155,-0.96580076,0.100239836,-0.7339288,0.99715716,2.760747,-0.3070529,-0.77332735,1.0258691,1.0923692,-0.36567515,-0.71701765,-0.8674227,-0.7367525,-0.95953864,1.4220073,-0.705605,-0.5224269,0.36460268,-0.93429995,-0.052823666,-0.8931144,1.6258079,2.2567608,-0.810513,l1,O=C(Nc1ccccc1)c1ccccc1,CC(C)c1ccc(NC(=O)c2ccc(Cl)c(S(C)(=O)=O)c2)cc1
0.022002786,0.33653748,-0.4428505,-0.3784391,0.32838073,0.854404,-0.7571712,-0.26899615,-1.1824216,0.09443407,-0.42600316,0.4475033,3.4947383,0.17371458,-0.9586091,1.1430681,1.2019212,-0.6034855,-0.4702109,-0.21217689,-0.51423687,-0.9203743,1.2777933,-1.0408888,-0.7311776,0.2499686,-0.84149724,-0.65862226,-0.91024446,1.2997248,1.5324167,-1.1392019,l1,O=C(Nc1ccccc1)c1ccccc1,COCCNC(=O)c1ccc(NC(=O)c2ccccc2SC(F)(F)F)cc1Cl
0.4748426,-0.01209217,-0.9667844,-1.020516,0.25330934,0.5470816,-0.40440357,-0.11925248,-1.3569041,-0.31205773,-0.048137117,0.58075297,1.6038746,1.4891189,-0.961937,0.7465394,1.617247,-1.3592701,-0.98082864,-0.5141601,0.15894265,-1.0209267,1.4833097,-0.6648954,-1.0719937,1.1136358,-0.53025454,-1.1499733,-0.25066337,1.9499822,1.6250918,-0.8986795,l1,O=C(Nc1ccccc1)c1ccccc1,COc1ccc(C(=O)Nc2ccc(O)cc2C(=O)O)cc1OC
0.55678725,1.009356,-1.1084446,-0.5813919,1.0827254,0.4737458,-0.23427038,-0.19043966,-0.99498415,-0.09970445,-0.16146146,1.0998971,2.6893575,0.16664375,-1.0754536,0.5537448,0.70797735,-1.0664618,-0.99844897,-0.83355564,-0.42288092,-0.81624264,1.4616644,-0.6986911,-0.7734071,0.30537644,-0.8135185,-1.0678439,-0.23431727,1.3847516,1.9460081,-1.2665161,l1,O=C(Nc1ccccc1)c1ccccc1,COCc1cc(C(=O)Nc2ccccc2C)ccc1N
0.37296623,0.009465237,-1.5426913,-0.4337983,1.0056989,1.2766875,-0.9054107,-0.15113558,-0.91098225,-0.59153175,-0.80694425,1.5590097,1.8737264,0.48231402,-0.59634024,0.8031597,1.5622923,-1.3832847,-0.40065745,-0.428015,-0.28862792,-1.1753455,1.4313599,-0.25863636,-1.0052559,0.51011676,-0.79533315,-1.2479256,0.07863395,0.942615,1.8588239,-0.8449542,l1,O=C(Nc1ccccc1)c1ccccc1,O=C(Nc1cccc(O)c1)c1cccc(Cl)c1F
0.75107,0.45632666,-0.36132348,-0.8735384,0.47459632,0.19602437,-0.47603968,-0.48850307,-1.3158883,-0.054327276,0.29107028,0.81742465,2.7208292,0.3615492,-1.1770889,0.91684747,1.5445331,-0.43206158,-1.1221294,-0.86389303,-0.22287874,-0.78294396,1.3210831,-1.2144471,-1.0542169,0.5560685,-0.9433481,0.4333196,-1.0161277,1.2775114,1.4994706,-1.2189689,l1,O=C(Nc1ccccc1)c1ccccc1,COCCNS(=O)(=O)c1ccc(C(=O)Nc2cccc(C(=O)OC)c2)cc1
1.2334113,0.41075867,-0.1341327,-0.8127288,0.69766575,0.31117567,-0.774928,0.012188743,-1.4339654,0.03841403,-0.1771567,0.8274949,2.371638,-0.1432584,-1.1851577,1.101012,1.2243923,-0.74047714,-1.1934692,-1.043491,-0.37215662,-0.86247116,1.5011998,-0.5803888,-0.82628274,0.66320086,-0.70938843,-1.1368171,-0.62916285,1.3119022,1.9021318,-0.8511542,l1,O=C(Nc1ccccc1)c1ccccc1,CCCCOc1ccc(NC(=O)c2ccc(OCCC(C)C)cc2)cc1
-0.23226465,0.82677066,-0.63811827,-0.7759586,0.35574043,0.75503784,-0.16842768,-0.4529155,-1.1361315,0.40609312,0.44145513,0.98035204,2.1665769,0.46930516,-1.0930988,0.48817742,0.82606494,-0.9891305,-0.8382814,-0.8534803,-0.29793695,-1.3089857,1.3958122,-0.7184206,-0.54961383,0.49060637,-0.92685145,-1.1010468,-0.4427311,1.8421447,2.3030148,-1.223757,l1,O=C(Nc1ccccc1)c1ccccc1,COc1ccc(C(=O)Nc2ccc(N(C)C)c(N)c2)cc1OC
-0.61593276,0.918269,-0.48434052,-1.1094639,0.055202592,0.30282605,-0.35162833,-0.4221238,-1.1580901,0.13184416,-0.72246075,0.75078577,2.4873195,-0.09978051,-0.9418577,0.6202692,0.76660717,-0.0085088685,-0.79008806,-0.7270389,-0.49848714,-0.9858775,1.2583473,-0.9980855,-0.38023454,0.4241187,-0.9276053,0.4636508,-0.7697865,2.035311,2.5837414,-0.8069039,l1,O=C(Nc1ccccc1)c1ccccc1,CC(=O)c1ccc(NC(=O)c2cc(C)c(C)c(S(=O)(=O)N(C)C)c2)cc1
0.58843243,0.44796205,-0.37121,-0.24168026,0.27851158,0.80806535,-0.663174,-0.01764469,-1.1334556,0.2646492,-0.87131405,0.6091993,2.5047207,-0.1816802,-1.081837,0.9294285,1.3241857,-0.5095953,-0.97709715,-0.97769445,-0.4853101,-1.1016477,1.5042317,-1.0331405,-0.6651927,0.19844331,-0.66865456,-0.7689907,-0.8942591,1.4424855,2.3942657,-0.6510044,l1,O=C(Nc1ccccc1)c1ccccc1,CCc1ccc(C(=O)Nc2cccc(C)c2C)cc1NCC(N)CS.Cl.Cl
0.50815994,0.22361323,-1.1637598,-0.9068549,1.1421593,0.94650567,-0.4012665,-0.51150054,-1.0971806,-0.40933904,0.7681868,1.8029673,1.5834867,0.37142143,-0.88151103,0.35164154,1.2143394,-1.2565478,-0.8850066,-0.85977376,-0.17213771,-0.8613315,1.4037439,-0.48864707,-0.9687916,0.5590952,-0.7438389,-1.1369563,0.0055545163,1.1095834,2.103859,-1.3498722,l1,O=C(Nc1ccccc1)c1ccccc1,COC(=O)c1cccc(C(=O)Nc2ccccc2OC)c1
0.6266193,0.1422671,-0.69983685,-0.69030654,0.4605115,0.70176816,-0.8257917,-0.1251201,-1.2513345,-0.36247602,-0.6574103,1.1599188,2.2878428,0.4325821,-1.0524929,0.98019487,1.6155349,-1.3779025,-0.5998628,-0.49332488,-0.18642819,-0.77447385,1.4825134,-0.56538075,-1.1061957,0.6472175,-0.91746205,-1.0148641,-0.47510096,1.1388128,2.1334765,-0.63349587,l1,O=C(Nc1ccccc1)c1ccccc1,CCCOc1ccc(C(=O)O)cc1NC(=O)c1cccc(Br)c1
-0.26461998,0.47300768,-1.0140973,-0.6824105,0.19295238,0.97194487,-0.35082224,-0.61553013,-1.163132,-0.059852656,0.047591493,0.63554245,2.2768393,0.3311377,-0.8979617,0.8619814,1.3017071,-0.7212059,-0.7342068,-0.6492826,-0.7671791,-1.2775095,1.5172646,-0.7128027,-0.82344776,0.66342556,-0.94666886,0.25915298,-0.5721757,1.5003217,2.4145007,-1.1944664,l1,O=C(Nc1ccccc1)c1ccccc1,COc1cc(Cl)c(NC(=O)c2cccc(S(C)(=O)=O)c2)cc1OC
1.1003011,0.75856787,-0.19494577,-0.42283988,0.6193997,0.65057606,-0.46180588,-0.016647693,-1.1363585,0.28566626,-0.7028281,0.7372315,2.363856,-0.2504726,-1.0315894,0.65303427,1.0346197,-0.79831076,-1.3089019,-0.90606105,-0.174391,-1.2710754,1.5802704,-1.0040245,-0.5368832,0.4070733,-0.87646,-1.0518796,-0.7157813,1.3114357,2.1874342,-0.82821107,l1,O=C(Nc1ccccc1)c1ccccc1,CCN(CC)c1ccc(NC(=O)c2ccc(C)c(N)c2)cc1
0.8024948,0.29345363,-0.6806109,-0.42130783,-0.022603305,1.2588611,-0.3888266,-0.29792696,-1.3896059,-0.049575925,-0.56048506,1.0275786,2.3915725,-0.06870129,-1.0420611,0.8244847,1.2190183,-1.1357826,-0.63153416,-0.62918866,-0.75855255,-0.80549896,1.5498815,-0.58277035,-0.8030722,0.6585926,-0.85421664,-1.2603117,-0.2986405,0.94229573,2.3784285,-0.6653879,l1,O=C(Nc1ccccc1)c1ccccc1,CCOc1ccc(C(=O)Nc2cc(Cl)ccc2OCC)cc1Br
0.22389786,0.65396076,-0.013246826,-0.7357238,0.29111737,0.16075814,-0.43878856,-0.3573416,-1.1110016,0.1936096,-0.7923948,0.6006444,2.6770754,-0.1624051,-1.0687015,0.8867244,1.1759577,0.071819246,-1.1832547,-0.68333167,-0.26469827,-1.1438679,1.2961951,-1.3661692,-0.5037923,0.207035,-1.025398,0.7495321,-1.138083,1.681594,2.0304368,-0.9121591,l1,O=C(Nc1ccccc1)c1ccccc1,CCN(CC)S(=O)(=O)c1ccc(C(=O)Nc2cccc(C(=O)N(C)C)c2)cc1
0.8672244,0.40559077,-0.5833258,-1.0970818,0.40491852,0.4890384,-0.10047372,-0.4069003,-1.3359401,0.013527432,0.92797804,0.68680775,2.203633,0.6321728,-1.1606854,0.77783656,1.3726357,-1.0863022,-0.99718106,-0.81813025,-0.40042618,-0.57586855,1.5182941,-0.68217134,-1.037115,0.8163022,-0.8391836,-0.9735397,-0.50687855,1.3084176,1.7110673,-1.534242,l1,O=C(Nc1ccccc1)c1ccccc1,COC(=O)COc1cccc(NC(=O)c2ccc(OC(C)=O)c(OC)c2)c1
-0.3190898,0.8853336,-0.2642378,-0.93225276,0.13225643,0.31025535,-0.41576445,-0.3216591,-1.1699504,0.5394153,-0.6009988,0.7343598,2.5227985,-0.27935618,-0.92245305,0.8589906,0.6501331,-0.007771076,-0.9786347,-0.757484,-0.49842516,-1.0899882,1.3527901,-1.0774283,-0.5263649,0.51003265,-0.9358224,0.36045912,-1.2090946,2.1828291,2.0895193,-0.8223975,l1,O=C(Nc1ccccc1)c1ccccc1,CCN(CC)S(=O)(=O)c1cc(C)c(C)c(NC(=O)c2cc(C)cc(C)c2)c1
0.8707025,0.54866976,-0.1660975,-0.89663255,0.009028996,0.2920503,-0.6062189,-0.3235704,-1.4115475,0.11404723,0.04561364,0.5709078,2.8050005,0.2138689,-1.0115491,1.1355534,1.0073962,-0.40803123,-1.0721425,-0.5616469,-0.5698295,-1.1014136,1.2677264,-0.96163106,-0.8568854,0.41605395,-1.0281409,0.13682786,-0.994519,1.7401649,1.8049259,-1.008681,l1,O=C(Nc1ccccc1)c1ccccc1,CCOc1ccc(NC(=O)c2ccc(OC)c(F)c2)cc1S(=O)(=O)N(CC)CC
-0.21065328,0.48733038,-0.8378715,-1.2529883,0.32109976,0.22078972,-0.18222554,-0.26416284,-0.9200022,0.33841494,-0.7009869,0.59589225,2.1910827,0.20136401,-0.7712589,0.765584,1.9099797,-0.97694665,-0.57110375,-0.30810183,0.41040078,-1.0848058,1.510536,-1.1091394,-0.5260103,0.5373666,-0.9676273,-0.29553556,-0.81641275,1.3339554,2.3532548,-1.3812199,l1,O=C(Nc1ccccc1)c1ccccc1,CC(C)(C)C(=O)Nc1ccc(NC(=O)c2ccc([N+](=O)[O-])c(O)c2)cc1
0.1216689,0.50931543,-0.9879094,-0.68981975,0.4920567,0.9847387,-0.16021487,-0.4488991,-1.0758795,-0.20368035,0.2808609,0.8226467,2.2628627,0.34050998,-1.0188214,0.5617647,1.3858144,-1.2091581,-0.73898757,-0.90000975,-0.7458581,-0.5877037,1.4660164,-0.5739746,-0.9862765,0.46983013,-0.7340859,-0.9784691,-0.29197416,1.3362238,2.488392,-1.1909802,l1,O=C(Nc1ccccc1)c1ccccc1,COC(=O)c1ccc(C(=O)Nc2cc(Cl)ccc2OC)cc1
-0.060890738,0.6330864,-0.08963102,-0.8104316,0.2657438,0.4260726,-0.40412942,-0.1363272,-1.1958994,0.52377254,-0.77584904,0.89064485,2.4045136,-0.32647118,-1.1132267,0.9305315,0.83331805,-0.12678668,-1.0429387,-0.88805753,-0.39608994,-1.1913893,1.2792559,-1.2050158,-0.5873079,0.44232294,-0.99317527,0.56359863,-1.0998793,1.7804067,2.2917995,-0.82157016,l1,O=C(Nc1ccccc1)c1ccccc1,CCN(CC)c1ccc(NC(=O)c2cc(C)c(C)c(S(N)(=O)=O)c2)cc1
-0.49229345,0.49717683,-0.65936947,-0.101864636,0.25111836,1.3385947,-0.27045524,-0.5593812,-1.0224955,0.008258119,-0.9957347,0.66899633,2.3778374,-0.19029346,-1.0367732,0.8629038,1.3872237,-0.45304993,-0.6935014,-0.7568856,-0.7281545,-1.1668953,1.2971424,-0.9330711,-0.56124145,0.22578709,-0.9465191,0.5218778,-0.74272543,1.21946,2.5963252,-0.941997,l1,O=C(Nc1ccccc1)c1ccccc1,CN(c1ccc(C(=O)Nc2ccc(Cl)cc2)c(Cl)c1)S(C)(=O)=O
0.27304712,0.6144266,-1.3764973,0.23571044,0.86459184,1.6468748,-0.3828544,-0.27988824,-0.8335813,-0.120921746,-0.6472171,0.8591728,1.6864196,-0.17308511,-0.7498243,0.73854387,1.4147115,-1.0800593,-0.3439025,-0.87385064,-0.8555608,-1.1010226,1.6258943,-0.49550125,-0.8921106,0.22612493,-0.93406385,-0.9909742,-0.091772646,0.9539853,2.409053,-1.3258682,l1,O=C(Nc1ccccc1)c1ccccc1,Cc1cc(Cl)cc(C(=O)Nc2ccc(Cl)c(N)c2)c1
-0.048335366,0.38580942,-1.0924572,0.08954371,0.5146533,1.7655368,-0.4177851,-0.33169582,-1.0762542,0.039565727,-0.79650736,0.667537,2.1797805,-0.085623525,-0.5353237,0.631329,1.5676159,-1.0935411,-0.4367874,-0.80241966,-0.5597672,-1.0965204,1.261233,-0.56874657,-0.7180134,0.33581862,-0.8671911,-0.9926502,-0.25519082,0.72909284,2.6910872,-1.083795,l1,O=C(Nc1ccccc1)c1ccccc1,Cc1c(N)cccc1C(=O)Nc1ccc(Cl)c(Cl)c1
0.5346118,0.41877112,-0.4484177,-0.9221749,0.2578665,0.20826945,-0.61605495,-0.308667,-1.1945281,0.08835337,-0.004538043,0.60088426,2.6771371,-0.05869023,-0.8284937,1.091688,1.6663935,-0.56124854,-0.8017194,-0.5453309,-0.07233716,-0.87926495,1.3130682,-1.2975456,-1.0224737,0.47716632,-1.1342096,0.22553836,-0.6911689,1.306845,1.9789283,-1.4586577,l1,O=C(Nc1ccccc1)c1ccccc1,C=CCNS(=O)(=O)Cc1ccc(NC(=O)c2cc(OCC)c(OC)cc2[N+](=O)[O-])cc1
0.25061062,0.5309819,-0.53970116,-0.35917157,0.27794263,1.1499102,-0.95617694,-0.29621384,-1.1035557,-0.13125426,-0.6113021,0.8265872,2.8349438,-0.16711871,-1.0663708,1.1686326,1.1392565,-0.55241853,-0.4006255,-0.38518962,-0.6433432,-1.0222586,1.3181129,-0.92087823,-0.851127,-0.021113819,-1.0031903,-0.85634357,-0.19445696,1.4929228,2.0772758,-0.9853658,l1,O=C(Nc1ccccc1)c1ccccc1,CS(=O)Cc1cc(NC(=O)c2cc(F)cc(F)c2)ccc1Cl
-0.2509935,0.13059995,-1.1343287,0.029716238,0.2967957,1.7479751,-0.6054553,-0.22349729,-1.0050899,-0.25346738,-0.6909085,0.6128624,2.7688138,0.10319632,-0.57999253,0.8888186,0.973003,-1.3184083,0.05691041,0.14605588,-0.9197181,-1.1096864,1.0553844,-0.5954715,-0.73769426,0.07446894,-0.7287082,-0.98205733,0.13702892,0.93869036,2.3834865,-1.2083297,l1,O=C(Nc1ccccc1)c1ccccc1,O=C(Nc1cccc(Cl)c1Cl)c1ccc(F)c(F)c1F
-0.17954427,0.5927224,-0.5679651,-0.5790483,1.134551,0.33556533,-0.72805965,-0.27560055,-1.0595992,0.22909112,-0.6049293,1.8408505,2.2678165,-0.23047785,-0.9563716,0.71807575,1.031471,-1.0096134,-1.0123603,-1.0138294,-0.25049493,-1.1189075,1.345519,-0.6114421,-0.09076504,0.23605068,-0.84595305,-0.750683,-0.70995516,1.4068093,2.2895377,-0.832461,l1,O=C(Nc1ccccc1)c1ccccc1,CC(CN(C)C)N(C(=O)c1ccccc1)c1ccccc1
-0.10109705,0.29881474,-0.6753781,-0.53184617,0.13760424,1.0985314,-0.34704027,-0.42018622,-0.89434165,0.59471816,-0.8062631,0.78141314,2.2987673,-0.11146544,-0.953011,0.8660245,1.6750798,-0.88269204,-0.5124977,-0.83112365,-0.58088,-0.7290763,1.6325498,-0.7664725,-0.74461365,0.28876153,-1.0862689,-0.8646154,-0.6289848,1.1105369,2.573898,-0.88884574,l1,O=C(Nc1ccccc1)c1ccccc1,CC(=O)Nc1cc(NC(C)=O)cc(C(=O)Nc2ccc(Cl)c(Cl)c2)c1
-0.48179674,0.44490412,-1.0014646,-0.1486632,0.529021,1.6313792,-0.8566826,-0.3917796,-0.9502283,-0.12113825,-0.7389989,1.4359367,2.3251514,0.06491606,-0.8843692,0.8879503,0.79966277,-0.6904635,-0.07334776,-0.52909064,-0.8028205,-1.073836,1.303064,-0.7791276,-0.7391469,0.085756555,-1.1039952,-0.5596052,-0.074528374,0.92501676,2.5908706,-1.0225469,l1,O=C(Nc1ccccc1)c1ccccc1,Cc1ccc(Br)c(C(=O)Nc2cc(Cl)ccc2C(N)=S)c1
0.5247555,0.6873437,-0.28049967,-0.86748797,0.9505034,0.40578133,-0.74841976,-0.19073047,-1.2195902,0.17654198,-0.5605071,1.323898,2.2972252,-0.043005038,-1.0029386,0.9916137,1.0411357,-1.014197,-1.2699045,-1.0027586,-0.27022007,-1.0143658,1.6010748,-0.5706956,-0.7013643,0.4358331,-0.77785295,-0.92017615,-0.59868497,1.3529983,2.0568109,-0.792116,l1,O=C(Nc1ccccc1)c1ccccc1,CCCc1ccccc1NC(=O)c1ccc(C=CC(C)C)cc1
0.19011998,0.47432703,-1.148367,-0.3378758,0.7228214,1.2046535,-0.3806814,-0.17985839,-1.0599016,-0.15566696,-0.12935385,1.3618029,2.6038785,0.23625432,-1.1397388,0.6505471,0.76197946,-1.5010029,-0.3288841,-0.06234555,-0.69431555,-1.0513225,1.2812164,-0.4626361,-0.95215696,0.19031715,-0.90918136,-1.1618954,-0.040711805,1.2538325,1.995142,-1.2309953,l1,O=C(Nc1ccccc1)c1ccccc1,COc1ccc(Br)cc1NC(=O)c1ccc(F)cc1N
0.13398395,0.36738938,-0.86641353,-0.7087053,0.7793647,1.1825931,-0.3253518,-0.45275024,-0.9631169,-0.21903181,-0.042839766,1.5578455,2.933534,0.18706305,-1.2506244,0.6279695,1.3362608,-1.3975723,-0.5171095,-0.54578775,-0.36056793,-0.83250654,1.4377395,-0.6329435,-0.9438171,0.18178628,-0.8033993,-0.89203864,-0.29128233,0.78616875,1.5839616,-1.0498029,l1,O=C(Nc1ccccc1)c1ccccc1,COC(=O)Nc1ccc(NC(=O)c2cccc(Br)c2)cc1
-0.44579035,0.42046955,-0.7592775,-0.13141885,0.5398766,1.5833633,-0.7969824,-0.6327351,-0.89492637,-0.060816046,-1.038672,1.4179293,2.2949595,-0.2438172,-0.93510824,0.70979,0.9800337,-0.40223518,-0.42059237,-0.452383,-0.55265373,-0.9594104,1.0326931,-0.6552996,-0.5259079,-0.058036137,-1.1595341,-0.8026323,-0.21747905,0.89823043,2.9613209,-0.69295865,l1,O=C(Nc1ccccc1)c1ccccc1,CN(C(=O)c1cccc(Br)c1Cl)c1ccccc1C(N)=S
-0.47182763,0.18417847,-0.40995547,-0.6419748,0.03311135,0.5150121,-0.71395415,0.069805644,-1.1086228,-0.009323449,-0.7129307,0.013883514,3.609219,0.7429196,-0.91218406,1.1311408,1.2370363,-0.5689418,-0.3037381,0.40104663,-0.35209975,-1.0445045,1.0269337,-1.0246098,-0.6666344,0.26417357,-0.9403356,0.42169562,-0.93723816,1.5233026,0.9824976,-1.3370813,l1,O=C(Nc1ccccc1)c1ccccc1,Cc1ccc(NC(=O)c2cc(S(=O)(=O)NC(C(=O)O)C(F)(F)F)ccc2F)cc1F
0.95159906,0.6308849,-0.4178748,-0.5978805,0.9771439,0.06511392,-0.68732744,-0.08377632,-1.2037867,0.042369403,-0.29625937,1.023131,2.78411,0.1080282,-0.90959114,1.0319047,0.8072899,-0.6981265,-1.0405561,-0.94249463,-0.15658304,-0.72148454,1.594149,-0.998136,-0.9557299,0.50358564,-1.0721384,-1.1764281,-0.59739935,1.0478528,1.8448449,-0.8564336,l1,O=C(Nc1ccccc1)c1ccccc1,CCOC(=O)CCCc1cccc(NC(=O)c2ccccc2)c1N
-0.10357824,0.6787868,-0.17444828,-0.8267021,0.2698008,0.39024568,-0.72491693,-0.25271958,-1.2163593,0.20484251,-0.42037502,0.55433893,3.3682575,0.19288282,-1.0095192,1.131875,0.89786416,-0.4503309,-0.6242679,-0.3100346,-0.6177348,-1.0861508,1.1083966,-0.9786452,-0.733741,0.29805723,-1.0570773,0.42521966,-1.0622795,1.7282144,1.414308,-1.0142093,l1,O=C(Nc1ccccc1)c1ccccc1,CCOc1ccc(C(F)(F)F)cc1NC(=O)c1ccc(S(=O)(=O)NC(C)C)cc1
0.3632925,0.30738613,-1.2690079,-0.5007906,1.2752893,0.69868565,-0.8891361,0.28160965,-1.0857055,-0.5495369,-0.48488277,1.3518416,2.0074067,0.89384544,-0.9378498,0.5727821,0.93182516,-1.2859064,-0.45592645,-0.3906321,-0.18628512,-1.3678379,1.4068666,-0.69542855,-0.8249383,0.67760855,-0.9289957,-1.120121,0.22183529,1.0587845,2.0810297,-1.1571089,l1,O=C(Nc1ccccc1)c1ccccc1,Nc1ccc(F)c(NC(=O)c2ccccc2O)c1
-0.18719627,0.59776485,-0.7991781,-0.72415733,0.57466245,1.0631025,-0.4354849,-0.122440256,-1.061193,0.10609267,-0.7045328,1.6002228,2.373639,-0.17210244,-0.9595345,0.48804727,0.60520214,-1.3318883,-0.5843394,-0.43561956,-0.51187074,-1.095003,1.5193441,-0.5303263,-0.7127233,0.36897874,-0.92403096,-1.0388598,-0.150678,1.1445619,2.6088352,-0.56929487,l1,O=C(Nc1ccccc1)c1ccccc1,CCc1ccccc1C(=O)Nc1c(C)cc(C)cc1Br
0.55193233,0.54686713,-0.2531251,-0.9093177,0.66169375,0.5750712,-0.7543067,-0.18346368,-1.3421987,0.06412112,-0.13899784,1.2732233,2.4384596,-0.15078662,-1.0708859,1.0213633,1.0652882,-0.9477721,-1.2246507,-0.87564933,-0.3653149,-0.8815515,1.3648579,-0.49971268,-0.68015504,0.7107042,-0.6990343,-1.0988283,-0.7319292,1.2654235,2.1510496,-0.8823749,l1,O=C(Nc1ccccc1)c1ccccc1,CCCCOc1ccccc1NC(=O)c1ccc(C(C)C)cc1
-0.48259166,0.6480858,-0.28014818,-0.66843075,0.20915574,0.5778803,-0.6543023,-0.41661334,-0.9459022,0.13102064,-0.7228785,0.17502242,2.919509,-0.007655678,-0.7484788,1.151632,1.0688808,0.17475037,-0.5328651,-0.34777063,-0.74360806,-1.120765,1.0771778,-1.0853335,-0.80990636,-0.0065352735,-1.0437354,0.9943733,-1.1460904,1.8934016,1.8433328,-1.1006097,l1,O=C(Nc1ccccc1)c1ccccc1,CC(C)(C)NS(=O)(=O)c1cc(C(=O)Nc2ccccc2S(=O)(=O)C(F)F)ccc1Cl
0.9542694,0.22745027,-0.30993503,-0.7545117,-0.037830092,0.6587172,-0.21078639,-0.2066844,-1.5169373,0.103055604,0.67216015,0.67202616,2.1854866,0.55469507,-0.888242,0.96506184,1.1775864,-0.96905446,-1.0173569,-0.8116886,-0.7116783,-0.85101634,1.2271657,-0.8706074,-0.9497098,0.6499248,-0.85482323,-1.2020501,-0.6790414,1.3162618,2.4018557,-0.92376304,l1,O=C(Nc1ccccc1)c1ccccc1,CCCCOc1c(Cl)cc(C(=O)Nc2ccc(OC)c(OC)c2)cc1OCC
0.71664387,0.57956976,-0.3620767,-0.98254746,0.25146875,0.45890072,-0.75411314,-0.33432093,-1.1354042,0.07721835,-0.77412707,1.0241653,2.3783178,-0.35144904,-0.9412313,1.1366663,1.1793467,-0.120829046,-1.1701132,-0.70833284,-0.1219636,-0.9814103,1.4289659,-1.1460874,-0.63865703,0.23849568,-1.0455137,0.1965384,-0.851408,1.4971684,2.2461903,-0.99007225,l1,O=C(Nc1ccccc1)c1ccccc1,CCN(CC)C(=O)c1ccc(NC(=O)c2ccccc2S(=O)(=O)CC)cc1
1.1172776,0.34048626,0.083645836,-0.6959834,-0.20292006,0.7932433,-0.24882087,-0.26721528,-1.3953215,0.3278182,0.5411696,0.15569018,2.4315164,0.11338829,-1.0417708,0.9891191,1.1718879,-0.6052611,-1.330665,-0.7921774,-0.4641333,-1.0478468,1.3324642,-1.0372354,-0.7444036,0.6244847,-0.77530664,-1.0505599,-0.86548173,1.3949678,2.1028326,-0.95488864,l1,O=C(Nc1ccccc1)c1ccccc1,CCOc1c(Cl)cc(C(=O)Nc2ccc(OC)c(OCCN(CC)CC)c2)cc1OC
0.10197819,0.38597462,-1.0301613,-0.39794338,0.7113175,1.8374274,-0.68970644,-0.3750764,-0.97032344,-0.16556531,-0.6167835,1.1274065,2.20021,-0.23279217,-1.1724107,0.6452829,1.1274694,-1.234269,-0.417026,-0.5314717,-0.6288806,-0.98755854,1.4691472,-0.4796359,-0.85155106,0.21225972,-0.7117619,-1.0619159,-0.06428671,0.8495242,2.5202246,-0.5691028,l1,O=C(Nc1ccccc1)c1ccccc1,CCc1ccccc1C(=O)Nc1ccc(Cl)cc1Br
-0.044164002,0.084602095,-0.95172095,0.17748906,0.66253597,1.8155013,-0.42532274,-0.21175277,-0.88588256,-0.05062623,-0.7568392,1.1114264,2.3474097,-0.20218436,-0.5718954,0.7188837,1.2982957,-1.1121473,-0.14808872,-0.70081115,-0.7478719,-0.93970937,1.1384767,-0.6880184,-1.052529,-0.019637192,-0.89837193,-1.1850893,-0.030327225,0.80330855,2.5235717,-1.0585136,l1,O=C(Nc1ccccc1)c1ccccc1,Nc1cc(Cl)ccc1NC(=O)c1c(F)cccc1Cl
-0.6575331,0.9500264,-0.64395136,-0.7065834,0.6272641,0.74142116,-0.7371879,-0.13241982,-1.0731708,0.37305403,-0.35500568,1.0427023,2.9600935,0.040480554,-0.7733207,0.69669366,0.6771755,-0.77571917,-0.52317727,-0.45540193,-0.53363925,-1.1782265,1.2308143,-0.5859355,-0.81421053,0.31678855,-0.94034183,-0.6055446,-0.74938303,1.7837522,1.9405258,-1.1400374,l1,O=C(Nc1ccccc1)c1ccccc1,Cc1cc(C)c(NC(=O)c2ccc(SC(F)F)cc2)c(C)c1
